geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1307,-23.553188570084803,-46.65208907063306,sao paulo,SP
96810,-29.7164056806806,-52.43568538063099,santa cruz do sul,RS
30431,-19.93838862031853,-43.96774058327078,belo horizonte,MG
52070,-8.029929393848395,-34.91546413059031,recife,PE
46430,-14.22593719867488,-42.78014920171996,guanambi,BA
85816,-24.9558132556407,-53.42606342451951,cascavel,PR
9912,-23.69310537555519,-46.62071809544712,diadema,SP
37570,-22.272134463003727,-46.36482734249068,ouro fino,MG
40150,-12.997982284205682,-38.52469128420567,salvador,BA
52080,-8.014324857854803,-34.91114622651677,recife,PE
38408,-18.918345625310184,-48.23602863142703,uberlândia,MG
33125,-19.79115546109893,-43.93362683679388,santa luzia,MG
80310,-25.45751137440136,-49.30496897821569,curitiba,PR
74930,-16.76684499999996,-49.32461999999995,aparecida de goiania,GO
30535,-19.92106306070172,-43.9859990849824,belo horizonte,MG
12031,-23.03494480547842,-45.58282676815665,taubate,SP
6543,-23.47696974992788,-46.831300354434696,santana de parnaiba,SP
80610,-25.46867005329215,-49.29086038343237,curitiba,PR
13160,-22.561131125829792,-47.15723705320234,artur nogueira,SP
22041,-22.96506680737497,-43.19292757256631,rio de janeiro,RJ
13320,-23.205551005809333,-47.29461360156967,salto,SP
47640,-13.39639607596142,-44.19838667031789,santa maria da vitoria,BA
88220,-27.102098999999946,-48.62961349999995,itapema,SC
96215,-32.093956368966666,-52.18398012173082,rio grande,RS
91510,-30.06563592838599,-51.178503897859095,porto alegre,RS
36570,-20.749414951602716,-42.88745363037368,vicosa,MG
1451,-23.574188189566605,-46.688949072999,são paulo,SP
18040,-23.50574652178431,-47.479491,sorocaba,SP
89801,-27.099030618473527,-52.61543615823059,chapecó,SC
21615,-22.867538484236213,-43.38188815781846,rio de janeiro,RJ
6715,-23.6150174938464,-46.884298675460535,cotia,SP
30310,-19.94094227338564,-43.926623807779,belo horizonte,MG
18055,-23.500635031721743,-47.48806375597106,sorocaba,SP
18530,-23.107694562335645,-47.707167953059546,tiete,SP
30350,-19.94955654203941,-43.94283142284606,belo horizonte,MG
86802,-23.562932709604716,-51.4683824097468,apucarana,PR
13088,-22.855010448237053,-47.04312945712387,campinas,SP
35400,-20.399719306134216,-43.51272940161002,ouro preto,MG
9725,-23.71188474271452,-46.56005247114655,sao bernardo do campo,SP
14407,-20.502002890300147,-47.41940053030373,franca,SP
11020,-23.971448640573623,-46.299649431040365,santos,SP
74823,-16.710896999999946,-49.25647249999996,goiania,GO
12228,-23.25697953344108,-45.82769910782503,são josé dos campos,SP
14010,-21.177234754371284,-47.80933300582837,ribeirao preto,SP
30840,-19.88964130919264,-43.99579038677926,belo horizonte,MG
12701,-22.577367604218367,-44.963912818483465,cruzeiro,SP
35900,-19.637015674015867,-43.23425619672256,itabira,MG
6332,-23.54694857354484,-46.833298356489294,carapicuiba,SP
26298,-22.82990052499997,-43.60828157099997,nova iguacu,RJ
20756,-22.888057651133867,-43.303766605603336,rio de janeiro,RJ
4143,-23.61386952484273,-46.63324143588781,sao paulo,SP
72015,-15.84158617832511,-48.05025321133005,brasilia,DF
89255,-26.449514598692065,-49.108795645288936,jaragua do sul,SC
36047,-21.72188035720466,-43.35702239217496,juiz de fora,MG
3303,-23.545199859570594,-46.57568539814757,sao paulo,SP
2217,-23.49049580682672,-46.5809598805182,sao paulo,SP
4317,-23.64125123397196,-46.63314086900565,sao paulo,SP
22410,-22.98392339829179,-43.21156595337294,rio de janeiro,RJ
13160,-22.55159695398369,-47.16727363482559,artur nogueira,SP
21321,-22.90033770163407,-43.35166113942709,rio de janeiro,RJ
5017,-23.53549829058232,-46.67746783793051,sao paulo,SP
86360,-23.11886578217514,-50.37170420992222,bandeirantes,PR
29090,-20.25235148211082,-40.268551615182645,vitoria,ES
11680,-23.44824909523497,-45.07523774686338,ubatuba,SP
87200,-23.654722782583253,-52.6096686649568,cianorte,PR
80610,-25.470566936724524,-49.289213923394335,curitiba,PR
78360,-13.660391403817403,-57.88385116619928,campo novo do parecis,MT
3222,-23.58386610224309,-46.56263295227527,sao paulo,SP
40150,-12.998097,-38.52471273516342,salvador,BA
25850,-22.141070279996462,-43.284388685623824,paraiba do sul,RJ
91740,-30.112940817018117,-51.226609603539245,porto alegre,RS
17350,-22.51966710848133,-48.56793293837889,igaracu do tiete,SP
37925,-20.465734434714527,-45.95910528478357,piumhi,MG
7241,-23.44946326672053,-46.4296388731606,guarulhos,SP
13820,-22.70324448206881,-47.00641339144223,jaguariuna,SP
1451,-23.583016351192377,-46.68314824319781,sao paulo,SP
52060,-8.040582285373452,-34.919111733844375,recife,PE
18480,-23.707315348335264,-49.46676348062229,itaporanga,SP
82630,-25.373626113797663,-49.21879417831388,curitiba,PR
82300,-25.422420472711867,-49.34547812096439,curitiba,PR
14403,-20.570179277202605,-47.37840425497621,franca,SP
11680,-23.416343402760003,-45.04940431532948,ubatuba,SP
5586,-23.56931423397195,-46.72837217485142,sao paulo,SP
6124,-23.54654262031853,-46.795252279358245,osasco,SP
57010,-9.673481332588036,-35.75088503542995,maceió,AL
62800,-4.561583118514102,-37.772068178234825,aracati,CE
38440,-18.644142617883528,-48.192514361520345,araguari,MG
24360,-22.914271436840096,-43.095912026343285,niteroi,RJ
25935,-22.707857674324767,-43.161141748829166,mage,RJ
4005,-23.579836449622043,-46.65472871120669,sao paulo,SP
78635,-14.063835429261845,-52.17044562193573,agua boa,MT
30110,-19.940302423827017,-43.93748121135093,belo horizonte,MG
52061,-8.036834500692482,-34.92173767568815,recife,PE
52061,-8.030442719400993,-34.92653604302038,recife,PE
5145,-23.506049208479613,-46.71737739541604,sao paulo,SP
17280,-22.34470684651728,-48.76343080798375,pederneiras,SP
19814,-22.66156778589813,-50.41471276488251,assis,SP
38410,-18.95509780045008,-48.22819666250217,uberlandia,MG
1209,-23.540120706359254,-46.64043681043339,sao paulo,SP
13160,-22.58001141778907,-47.17281099757936,artur nogueira,SP
9912,-23.68865513668521,-46.616118285199136,diadema,SP
38022,-19.76951924745479,-47.94190877753213,uberaba,MG
84940,-23.684144149274555,-49.84196297384094,siqueira campos,PR
39100,-18.241508759744523,-43.60155474025548,diamantina,MG
75908,-17.79314896224548,-50.94239815333675,rio verde,GO
5311,-23.531055024698496,-46.74460102749712,são paulo,SP
86015,-23.323208105231046,-51.16752258964631,londrina,PR
3127,-23.57911181539584,-46.58825150313755,sao paulo,SP
82620,-25.382603357752924,-49.22431777782903,curitiba,PR
22785,-22.97002424179308,-43.49403405250331,rio de janeiro,RJ
35162,-19.478992842918363,-42.54478202963898,ipatinga,MG
7133,-23.430830982514863,-46.51055899417162,guarulhos,SP
7273,-23.45894552622771,-46.4204173148768,guarulhos,SP
36884,-21.127129690259093,-42.37793643796528,muriae,MG
37410,-21.72397928993816,-45.26269646066001,tres coracoes,MG
25780,-22.146350613904357,-42.91577248403404,sao jose do vale do rio preto,RJ
38700,-18.58970954854277,-46.51213245145721,patos de minas,MG
46430,-14.227024110305088,-42.78326719623165,guanambi,BA
95020,-29.16981531555528,-51.18089722947183,caxias do sul,RS
2804,-23.485241074353517,-46.697198210841485,sao paulo,SP
97015,-29.69005850957929,-53.81020256607408,santa maria,RS
12010,-23.03210930718785,-45.56023833984806,taubate,SP
23520,-22.94497667998731,-43.65319388576966,rio de janeiro,RJ
6332,-23.551332580343725,-46.82906939650378,carapicuiba,SP
24440,-22.82483772725392,-43.05123006919037,são gonçalo,RJ
4042,-23.602666547319533,-46.64797166472388,sao paulo,SP
29168,-20.1588607621329,-40.24850634179701,serra,ES
89600,-27.165151885105825,-51.51239536831316,joacaba,SC
82940,-25.455251755756255,-49.21363273076929,curitiba,PR
30441,-19.94146152127858,-43.95707196714137,belo horizonte,MG
82970,-25.471798687974548,-49.20184778165387,curitiba,PR
95700,-29.165382304388935,-51.51242546390236,bento goncalves,RS
31270,-19.855375113797656,-43.953583547319546,belo horizonte,MG
89160,-27.22347178074323,-49.612723367447785,rio do sul,SC
75860,-18.44213865706946,-50.447207963378816,quirinópolis,GO
13830,-22.602721573702286,-46.93521076813368,santo antonio de posse,SP
12230,-23.22038942048014,-45.88675059103239,sao jose dos campos,SP
13214,-23.166136624473467,-46.92376004232786,jundiai,SP
33400,-19.674880940443607,-43.892248544396125,lagoa santa,MG
18020,-23.507814855675463,-47.43742724202203,sorocaba,SP
4054,-23.61578009186911,-46.63974453857697,sao paulo,SP
17900,-21.47910036328559,-51.5332695851947,dracena,SP
6162,-23.552878055225374,-46.81009652371756,osasco,SP
